#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0163638	FBti0163638	sky <newline> CG43739	Mi{MIC}	1	-	58578 y[1] w[*]; Mi{MIC}sky[MI13002] CG43739[MI13002]	Mi{MIC}sky[MI13002]
FBti0163642	FBti0163642	Flo2 <newline> CG9503	Mi{MIC}	-1	-	58581 y[1] w[*] Mi{MIC}Flo2[MI13055] CG9503[MI13055]	Mi{MIC}Flo2[MI13055]
FBti0163644	FBti0163644	Diap1 <newline> lncRNA:CR43951	Mi{MIC}	1	-	58582 y[1] w[*]; Mi{MIC}Diap1[MI13082] lncRNA:CR43951[MI13082]	Mi{MIC}Diap1[MI13082]
FBti0163647	FBti0163647	Sse <newline> sif	Mi{MIC}	1	-	58584 y[1] w[*]; Mi{MIC}Sse[MI13100] sif[MI13100]	Mi{MIC}Sse[MI13100]
FBti0163652	FBti0163652	GluRS-m	Mi{MIC}	-1	-	58561 y[1] w[*]; Mi{MIC}GluRS-m[MI13124]/TM3, Sb[1] Ser[1]	Mi{MIC}GluRS-m[MI13124]
FBti0163654	FBti0163654	ND-15 <newline> CG3164	Mi{MIC}	-1	-	58563 y[1] w[*]; Mi{MIC}ND-15[MI13169] CG3164[MI13169]	Mi{MIC}ND-15[MI13169]
FBti0163696	FBti0163696	lncRNA:CR44828	Mi{MIC}	1	-	58611 y[1] w[*]; Mi{MIC}lncRNA:CR44828[MI04366]	Mi{MIC}lncRNA:CR44828[MI04366]
FBti0163697	FBti0163697	l(3)05822	Mi{MIC}	1	-	58661 y[1] w[*]; Mi{MIC}l(3)05822[MI05335]	Mi{MIC}l(3)05822[MI05335]
FBti0163700	FBti0163700	asRNA:CR45999	Mi{MIC}	1	-	58662 y[1] w[*]; Mi{MIC}asRNA:CR45999[MI08340]	Mi{MIC}asRNA:CR45999[MI08340]
FBti0163718	FBti0163718	Trim9	Mi{MIC}	-1	-	58593 y[1] w[*]; Mi{MIC}Trim9[MI12525]	Mi{MIC}Trim9[MI12525]
FBti0163719	FBti0163719	lncRNA:CR44320	Mi{MIC}	1	-	58666 y[1] w[*]; Mi{MIC}lncRNA:CR44320[MI12528]	Mi{MIC}lncRNA:CR44320[MI12528]
FBti0163721	FBti0163721	CG46385	Mi{MIC}	1	-	58614 y[1] w[*]; Mi{MIC}CG46385[MI12561]	Mi{MIC}CG46385[MI12561]
FBti0163743	FBti0163743	Cow	Mi{MIC}	-1	-	58669 y[1] w[*]; Mi{MIC}Cow[MI12802]	Mi{MIC}Cow[MI12802]
FBti0163755	FBti0163755	side-VI	Mi{MIC}	1	-	58672 y[1] w[*]; Mi{MIC}side-VI[MI12999]	Mi{MIC}side-VI[MI12999]
FBti0163758	FBti0163758	siz	Mi{MIC}	1	-	58652 y[1] w[*]; Mi{MIC}siz[MI13078]/TM3, Sb[1] Ser[1]	Mi{MIC}siz[MI13078]
FBti0163783	FBti0163783	wb <newline> lncRNA:CR43640	Mi{MIC}	-1	-	58607 y[1] w[*]; Mi{MIC}wb[MI13430] lncRNA:CR43640[MI13430]	Mi{MIC}wb[MI13430]
FBti0163784	FBti0163784	DIP-eta <newline> lncRNA:CR44795	Mi{MIC}	1	-	58608 y[1] w[*]; Mi{MIC}DIP-η[MI13451] lncRNA:CR44795[MI13451]	Mi{MIC}DIP-eta[MI13451]
FBti0163785	FBti0163785	lncRNA:CR45327	Mi{MIC}	-1	-	58630 y[1] w[*]; Mi{MIC}lncRNA:CR45327[MI13458]	Mi{MIC}lncRNA:CR45327[MI13458]
FBti0166309	FBti0166309	alpha-Man-IIb	Mi{MIC}	-1	-	59101 y[1] w[*]; Mi{MIC}α-Man-IIb[MI12885]	Mi{MIC}alpha-Man-IIb[MI12885]
FBti0166310	FBti0166310	sns	Mi{MIC}	-1	-	59102 y[1] w[*]; Mi{MIC}sns[MI12892]/SM6a	Mi{MIC}sns[MI12892]
FBti0166336	FBti0166336	Kdm3 <newline> CG8176	Mi{MIC}	1	-	59126 y[1] w[*]; Mi{MIC}Kdm3[MI13382] CG8176[MI13382]/TM3, Sb[1] Ser[1]	Mi{MIC}Kdm3[MI13382]
FBti0166340	FBti0166340	tei	Mi{MIC}	1	-	59130 y[1] w[*]; Mi{MIC}tei[MI13409]	Mi{MIC}tei[MI13409]
FBti0166351	FBti0166351	CHKov1	Mi{MIC}	-1	-	59141 y[1] w[*]; Mi{MIC}CHKov1[MI13466]	Mi{MIC}CHKov1[MI13466]
FBti0166365	FBti0166365	gas <newline> px	Mi{MIC}	-1	-	59155 y[1] w[*]; Mi{MIC}px[MI13518] gas[MI13518]	Mi{MIC}px[MI13518]
FBti0166370	FBti0166370	lncRNA:cherub	Mi{MIC}	-1	-	59160 y[1] w[*]; Mi{MIC}lncRNA:cherub[MI13538]	Mi{MIC}lncRNA:cherub[MI13538]
FBti0166371	FBti0166371	CG8112 <newline> Cks85A	Mi{MIC}	1	-	59161 y[1] w[*]; Mi{MIC}Cks85A[MI13552] CG8112[MI13552]/TM3, Sb[1] Ser[1]	Mi{MIC}Cks85A[MI13552]
FBti0166382	FBti0166382	kst	Mi{MIC}	1	-	59172 y[1] w[*]; Mi{MIC}kst[MI13613]/TM3, Sb[1] Ser[1]	Mi{MIC}kst[MI13613]
FBti0166383	FBti0166383	lncRNA:CR44337	Mi{MIC}	1	-	59173 y[1] w[*]; Mi{MIC}lncRNA:CR44337[MI13635]/TM3, Sb[1] Ser[1]	Mi{MIC}lncRNA:CR44337[MI13635]
FBti0166386	FBti0166386	CG8026 <newline> CG45085	Mi{MIC}	-1	-	59176 y[1] w[*]; Mi{MIC}CG45085[MI13652] CG8026[MI13652]/SM6a	Mi{MIC}CG45085[MI13652]
FBti0166387	FBti0166387	Cyp4g1 <newline> CG32816	Mi{MIC}	-1	-	59177 y[1] Mi{MIC}Cyp4g1[MI13657] CG32816[MI13657] w[*]/FM7h	Mi{MIC}Cyp4g1[MI13657]
FBti0166402	FBti0166402	CG34140 <newline> Mkp	Mi{MIC}	1	-	59191 y[1] w[*]; Mi{MIC}Mkp[MI13739] CG34140[MI13739]	Mi{MIC}Mkp[MI13739]
FBti0166412	FBti0166412	CG15912 <newline> lncRNA:CR32773	Mi{MIC}	1	-	59201 y[1] w[*] Mi{MIC}CG15912[MI13778] lncRNA:CR32773[MI13778]	Mi{MIC}CG15912[MI13778]
FBti0166420	FBti0166420	CG32206 <newline> lncRNA:CR43966	Mi{MIC}	-1	-	59209 y[1] w[*]; Mi{MIC}CG32206[MI13818] lncRNA:CR43966[MI13818]	Mi{MIC}CG32206[MI13818]
FBti0166430	FBti0166430	NKCC	Mi{MIC}	1	-	59219 y[1] w[*]; Mi{MIC}NKCC[MI13864]	Mi{MIC}NKCC[MI13864]
FBti0166461	FBti0166461	wfs1	Mi{MIC}	-1	-	59250 y[1] w[*]; Mi{MIC}wfs1[MI14041]	Mi{MIC}wfs1[MI14041]
FBti0166463	FBti0166463	SclB <newline> SclA	Mi{MIC}	-1	-	59252 y[1] w[*]; Mi{MIC}SclA[MI14048] SclB[MI14048]	Mi{MIC}SclA[MI14048]
FBti0166464	FBti0166464	CG33791 <newline> CG18170	Mi{MIC}	-1	-	59253 y[1] w[*]; Mi{MIC}CG18170[MI14050] CG33791[MI14050]	Mi{MIC}CG18170[MI14050]
FBti0166469	FBti0166469	lncRNA:CR44912	Mi{MIC}	-1	-	59258 y[1] w[*]; Mi{MIC}lncRNA:CR44912[MI14107]	Mi{MIC}lncRNA:CR44912[MI14107]
FBti0166506	FBti0166506	CG11030 <newline> CG11029	Mi{MIC}	-1	-	59309 y[1] w[*]; Mi{MIC}CG11029[MI05547] CG11030[MI05547]	Mi{MIC}CG11029[MI05547]
FBti0166507	FBti0166507	lncRNA:CR44997	Mi{MIC}	1	-	59310 y[1] w[*] Mi{MIC}lncRNA:CR44997[MI05795]	Mi{MIC}lncRNA:CR44997[MI05795]
FBti0166508	FBti0166508	lncRNA:CR44262	Mi{MIC}	-1	-	59424 y[1] w[*]; Mi{MIC}lncRNA:CR44262[MI05978]	Mi{MIC}lncRNA:CR44262[MI05978]
FBti0166512	FBti0166512	lncRNA:CR44988 <newline> ds	Mi{MIC}	-1	-	59313 y[1] w[*]; Mi{MIC}ds[MI08512] lncRNA:CR44988[MI08512]/SM6a	Mi{MIC}ds[MI08512]
FBti0166519	FBti0166519	Pfrx <newline> CG14200	Mi{MIC}	-1	-	59429 y[1] w[*] Mi{MIC}Pfrx[MI12503] CG14200[MI12503]	Mi{MIC}Pfrx[MI12503]
FBti0166530	FBti0166530	lncRNA:CR31781	Mi{MIC}	-1	-	59431 y[1] w[*]; Mi{MIC}lncRNA:CR31781[MI13131]	Mi{MIC}lncRNA:CR31781[MI13131]
FBti0166532	FBti0166532	lncRNA:CR44779	Mi{MIC}	1	-	59326 y[1] Mi{MIC}lncRNA:CR44779[MI13281] w[*]	Mi{MIC}lncRNA:CR44779[MI13281]
FBti0166540	FBti0166540	Atf6	Mi{MIC}	1	-	59432 y[1] w[*]; Mi{MIC}Atf6[MI13374]	Mi{MIC}Atf6[MI13374]
FBti0166545	FBti0166545	SLO2	Mi{MIC}	-1	-	59336 y[1] w[*]; Mi{MIC}SLO2[MI13397]	Mi{MIC}SLO2[MI13397]
FBti0166550	FBti0166550	Cp7Fc <newline> CG33223	Mi{MIC}	-1	-	59340 y[1] w[*] Mi{MIC}Cp7Fc[MI13446] CG33223[MI13446]	Mi{MIC}Cp7Fc[MI13446]
FBti0166568	FBti0166568	CG17574 <newline> asRNA:CR45140	Mi{MIC}	-1	-	59354 y[1] w[*]; Mi{MIC}CG17574[MI13662] asRNA:CR45140[MI13662]	Mi{MIC}CG17574[MI13662]
FBti0166570	FBti0166570	Ccn <newline> CG7460	Mi{MIC}	-1	-	59356 y[1] w[*]; Mi{MIC}Ccn[MI13669] CG7460[MI13669]/TM3, Sb[1] Ser[1]	Mi{MIC}Ccn[MI13669]
FBti0166585	FBti0166585	lncRNA:CR44561	Mi{MIC}	-1	-	59370 y[1] w[*]; Mi{MIC}lncRNA:CR44561[MI13846]	Mi{MIC}lncRNA:CR44561[MI13846]
FBti0166589	FBti0166589	Orai <newline> CG30323	Mi{MIC}	-1	-	59373 y[1] w[*]; Mi{MIC}Orai[MI14059] CG30323[MI14059]	Mi{MIC}Orai[MI14059]
FBti0166590	FBti0166590	vnd <newline> spdi	Mi{MIC}	1	-	59618 y[1] Mi{MIC}vnd[MI14083] spdi[MI14083] w[*]	Mi{MIC}vnd[MI14083]
FBti0166595	FBti0166595	CG43355 <newline> sala	Mi{MIC}	-1	-	59377 y[1] w[*]; Mi{MIC}sala[MI14466] CG43355[MI14466]	Mi{MIC}sala[MI14466]
FBti0166610	FBti0166610	Pif1A <newline> Pif1B	Mi{MIC}	-1	-	59443 y[1] w[*]; Mi{MIC}Pif1A[MI06952] Pif1B[MI06952]	Mi{MIC}Pif1A[MI06952]
FBti0166612	FBti0166612	lncRNA:CR44943	Mi{MIC}	-1	-	59445 y[1] w[*]; Mi{MIC}lncRNA:CR44943[MI08396]	Mi{MIC}lncRNA:CR44943[MI08396]
FBti0166635	FBti0166635	CenG1A <newline> CG7953	Mi{MIC}	1	-	59465 y[1] w[*]; Mi{MIC}CenG1A[MI13894]	Mi{MIC}CenG1A[MI13894]
FBti0166637	FBti0166637	plum <newline> lncRNA:CR45226	Mi{MIC}	-1	-	59623 y[1] w[*]; Mi{MIC}plum[MI13911] lncRNA:CR45226[MI13911]	Mi{MIC}plum[MI13911]
FBti0166639	FBti0166639	CG2656 <newline> gfzf	Mi{MIC}	-1	-	59467 y[1] w[*]; Mi{MIC}gfzf[MI13947] CG2656[MI13947]/TM3, Sb[1] Ser[1]	Mi{MIC}gfzf[MI13947]
FBti0166642	FBti0166642	lncRNA:CR44380	Mi{MIC}	-1	-	59469 y[1] w[*]; Mi{MIC}lncRNA:CR44380[MI13989]	Mi{MIC}lncRNA:CR44380[MI13989]
FBti0166664	FBti0166664	lncRNA:CR43642	Mi{MIC}	1	-	59486 y[1] w[*]; Mi{MIC}lncRNA:CR43642[MI14266]	Mi{MIC}lncRNA:CR43642[MI14266]
FBti0166673	FBti0166673	CR46300	Mi{MIC}	-1	-	59492 y[1] w[*]; Mi{MIC}CR46300[MI14294]/TM3, Sb[1] Ser[1]	Mi{MIC}CR46300[MI14294]
FBti0166674	FBti0166674	CG31528 <newline> CG32944	Mi{MIC}	1	-	59493 y[1] w[*]; Mi{MIC}CG31528[MI14304] CG32944[MI14304]	Mi{MIC}CG31528[MI14304]
FBti0166676	FBti0166676	gb <newline> asRNA:CR45209	Mi{MIC}	1	-	59495 y[1] w[*]; Mi{MIC}gb[MI14307] asRNA:CR45209[MI14307]	Mi{MIC}gb[MI14307]
FBti0166686	FBti0166686	Eglp4 <newline> Eglp2	Mi{MIC}	-1	-	59505 y[1] w[*]; Mi{MIC}Eglp2[MI14349] Eglp4[MI14349]	Mi{MIC}Eglp2[MI14349]
FBti0166693	FBti0166693	CG32373 <newline> Snmp2	Mi{MIC}	1	-	59512 y[1] w[*]; Mi{MIC}Snmp2[MI14408] CG32373[MI14408]	Mi{MIC}Snmp2[MI14408]
FBti0166708	FBti0166708	CG45050 <newline> CG43675	Mi{MIC}	1	-	59526 y[1] w[*]; Mi{MIC}CG43675[MI14519] CG45050[MI14519]/TM3, Sb[1] Ser[1]	Mi{MIC}CG43675[MI14519]
FBti0166709	FBti0166709	Akt	Mi{MIC}	-1	-	59527 y[1] w[*]; Mi{MIC}Akt[MI14526]/TM3, Sb[1] Ser[1]	Mi{MIC}Akt[MI14526]
FBti0166718	FBti0166718	beat-IIIa <newline> CG34106	Mi{MIC}	-1	-	59536 y[1] w[*]; Mi{MIC}beat-IIIa[MI14565] CG34106[MI14565]	Mi{MIC}beat-IIIa[MI14565]
FBti0166726	FBti0166726	asRNA:CR44035	Mi{MIC}	1	-	59543 y[1] w[*]; Mi{MIC}asRNA:CR44035[MI14592]	Mi{MIC}asRNA:CR44035[MI14592]
FBti0166730	FBti0166730	Or85a <newline> Poxm	Mi{MIC}	1	-	59547 y[1] w[*]; Mi{MIC}Or85a[MI14607] Poxm[MI14607]	Mi{MIC}Or85a[MI14607]
FBti0166740	FBti0166740	dpr10 <newline> CG6628	Mi{MIC}	1	-	59555 y[1] w[*]; Mi{MIC}dpr10[MI14713] CG6628[MI14713]	Mi{MIC}dpr10[MI14713]
FBti0166744	FBti0166744	bon <newline> CG15923	Mi{MIC}	-1	-	59559 y[1] w[*]; Mi{MIC}bon[MI14735] CG15923[MI14735]/TM3, Sb[1] Ser[1]	Mi{MIC}bon[MI14735]
FBti0166747	FBti0166747	CG14301 <newline> qin	Mi{MIC}	1	-	59562 y[1] w[*]; Mi{MIC}qin[MI14746] CG14301[MI14746]/TM3, Sb[1] Ser[1]	Mi{MIC}qin[MI14746]
FBti0166749	FBti0166749	CG9068 <newline> asRNA:CR43728	Mi{MIC}	-1	-	59564 y[1] w[*]; Mi{MIC}CG9068[MI14765] asRNA:CR43728[MI14765]/SM6a	Mi{MIC}CG9068[MI14765]
FBti0166760	FBti0166760	E(spl)m4-BFM	Mi{MIC}	-1	-	59640 y[1] w[*]; Mi{MIC}E(spl)m4-BFM[MI14860]	Mi{MIC}E(spl)m4-BFM[MI14860]
FBti0166761	FBti0166761	JhI-26 <newline> asRNA:CR43730	Mi{MIC}	1	-	59572 y[1] w[*]; Mi{MIC}JhI-26[MI14879] asRNA:CR43730[MI14879]	Mi{MIC}JhI-26[MI14879]
FBti0166764	FBti0166764	CG33332 <newline> CycC	Mi{MIC}	1	-	59575 y[1] w[*]; Mi{MIC}CycC[MI14911] CG33332[MI14911]/TM3, Sb[1] Ser[1]	Mi{MIC}CycC[MI14911]
FBti0166765	FBti0166765	lncRNA:CR44494	Mi{MIC}	-1	-	59576 y[1] w[*]; Mi{MIC}lncRNA:CR44494[MI14932]	Mi{MIC}lncRNA:CR44494[MI14932]
FBti0166772	FBti0166772	CG31191 <newline> asRNA:CR44106	Mi{MIC}	-1	-	59583 y[1] w[*]; Mi{MIC}CG31191[MI14965] asRNA:CR44106[MI14965]	Mi{MIC}CG31191[MI14965]
FBti0166786	FBti0166786	dpr2 <newline> lncRNA:CR44492	Mi{MIC}	-1	-	59596 y[1] w[*]; Mi{MIC}dpr2[MI15066] lncRNA:CR44492[MI15066]	Mi{MIC}dpr2[MI15066]
FBti0166789	FBti0166789	Fili <newline> CG43742	Mi{MIC}	1	-	59598 y[1] w[*]; Mi{MIC}Fili[MI15125] CG43742[MI15125]	Mi{MIC}Fili[MI15125]
FBti0166793	FBti0166793	lncRNA:CR45584	Mi{MIC}	1	-	59602 y[1] w[*]; Mi{MIC}lncRNA:CR45584[MI15150]	Mi{MIC}lncRNA:CR45584[MI15150]
FBti0166794	FBti0166794	CG42637 <newline> Gyc76C	Mi{MIC}	1	-	59603 y[1] w[*]; Mi{MIC}Gyc76C[MI15161] CG42637[MI15161]	Mi{MIC}Gyc76C[MI15161]
FBti0166831	FBti0166831	wrd <newline> cdm	Mi{MIC}	-1	-	59644 y[1] w[*]; Mi{MIC}wrd[MI06239] cdm[MI06239]	Mi{MIC}wrd[MI06239]
FBti0166836	FBti0166836	Pp1-13C <newline> acj6	Mi{MIC}	-1	-	59649 y[1] w[*] Mi{MIC}Pp1-13C[MI13024] acj6[MI13024]/FM7h	Mi{MIC}Pp1-13C[MI13024]
FBti0166843	FBti0166843	Usp12-46 <newline> CG7029	Mi{MIC}	-1	-	59656 y[1] w[*]; Mi{MIC}Usp12-46[MI13515] CG7029[MI13515]/TM3, Sb[1] Ser[1]	Mi{MIC}Usp12-46[MI13515]
FBti0166847	FBti0166847	arg <newline> elav	Mi{MIC}	1	-	59660 y[1] Mi{MIC}arg[MI13878] elav[MI13878] w[*]	Mi{MIC}arg[MI13878]
FBti0166852	FBti0166852	Tob	Mi{MIC}	-1	-	59665 y[1] w[*] Mi{MIC}Tob[MI13979]	Mi{MIC}Tob[MI13979]
FBti0166861	FBti0166861	Sfp33A2 <newline> Pde1c	Mi{MIC}	-1	-	59674 y[1] w[*]; Mi{MIC}Pde1c[MI14189] Sfp33A2[MI14189]	Mi{MIC}Pde1c[MI14189]
FBti0166867	FBti0166867	Ttc7	Mi{MIC}	1	-	59680 y[1] w[*]; Mi{MIC}Ttc7[MI14207]	Mi{MIC}Ttc7[MI14207]
FBti0166887	FBti0166887	lncRNA:CR45668	Mi{MIC}	-1	-	59700 y[1] w[*] Mi{MIC}lncRNA:CR45668[MI14440]	Mi{MIC}lncRNA:CR45668[MI14440]
FBti0166901	FBti0166901	asRNA:CR45468	Mi{MIC}	-1	-	59714 y[1] w[*]; Mi{MIC}asRNA:CR45468[MI14653]	Mi{MIC}asRNA:CR45468[MI14653]
FBti0166903	FBti0166903	Mur2B <newline> br	Mi{MIC}	-1	-	59716 y[1] Mi{MIC}Mur2B[MI14663] br[MI14663] w[*]	Mi{MIC}Mur2B[MI14663]
FBti0166907	FBti0166907	Cyp6d2 <newline> nsr	Mi{MIC}	1	-	59720 y[1] w[*]; Mi{MIC}Cyp6d2[MI14690] nsr[MI14690]	Mi{MIC}Cyp6d2[MI14690]
FBti0166912	FBti0166912	CG17707 <newline> tyn	Mi{MIC}	-1	-	-	Mi{MIC}tyn[MI14739]
FBti0166918	FBti0166918	lncRNA:CR32111	Mi{MIC}	-1	-	59731 y[1] w[*]; Mi{MIC}lncRNA:CR32111[MI14891]	Mi{MIC}lncRNA:CR32111[MI14891]
FBti0166920	FBti0166920	asRNA:CR44894	Mi{MIC}	1	-	59733 y[1] w[*] Mi{MIC}asRNA:CR44894[MI14906]	Mi{MIC}asRNA:CR44894[MI14906]
FBti0166928	FBti0166928	CG43610	Mi{MIC}	-1	-	59741 y[1] w[*]; Mi{MIC}CG43610[MI15111]	Mi{MIC}CG43610[MI15111]
FBti0167004	FBti0167004	elB	Mi{MIC}	-1	-	60744 y[1] w[*]; Mi{MIC}elB[MI01081]	Mi{MIC}elB[MI01081]
FBti0167005	FBti0167005	dimm	Mi{MIC}	-1	-	60745 y[1] w[*]; Mi{MIC}dimm[MI01203]	Mi{MIC}dimm[MI01203]
FBti0167008	FBti0167008	Sox102F	Mi{MIC}	1	-	60748 y[1]; Mi{MIC}Sox102F[MI01537]	Mi{MIC}Sox102F[MI01537]
FBti0167009	FBti0167009	comm3	Mi{MIC}	-1	-	60749 y[1] w[*]; Mi{MIC}comm3[MI01566]	Mi{MIC}comm3[MI01566]
FBti0167015	FBti0167015	CG42788	Mi{MIC}	-1	-	60756 y[1] w[*]; Mi{MIC}CG42788[MI02203]	Mi{MIC}CG42788[MI02203]
FBti0167016	FBti0167016	Pzl	Mi{MIC}	-1	-	60758 y[1] w[*]; Mi{MIC}Pzl[MI02586]	Mi{MIC}Pzl[MI02586]
FBti0167019	FBti0167019	lncRNA:CR44023	Mi{MIC}	-1	-	60763 y[1]; Mi{MIC}lncRNA:CR44023[MI03025]	Mi{MIC}lncRNA:CR44023[MI03025]
FBti0167023	FBti0167023	side-VII	Mi{MIC}	1	-	60767 y[1] w[*]; Mi{MIC}side-VII[MI03845]	Mi{MIC}side-VII[MI03845]
FBti0167024	FBti0167024	cno	Mi{MIC}	1	-	60768 y[1] w[*]; Mi{MIC}cno[MI03916]	Mi{MIC}cno[MI03916]
FBti0167026	FBti0167026	CaMKII	Mi{MIC}	1	-	60770 y[1]; Mi{MIC}CaMKII[MI03976]	Mi{MIC}CaMKII[MI03976]
FBti0167028	FBti0167028	ifc	Mi{MIC}	-1	-	60772 y[1] w[*]; Mi{MIC}ifc[MI04225]	Mi{MIC}ifc[MI04225]
FBti0167029	FBti0167029	beat-Ib	Mi{MIC}	1	-	60773 y[1] w[*]; Mi{MIC}beat-Ib[MI04317]/SM6a	Mi{MIC}beat-Ib[MI04317]
FBti0167030	FBti0167030	Nuak	Mi{MIC}	-1	-	60774 y[1] w[*]; Mi{MIC}Nuak[MI04438]/TM3, Sb[1] Ser[1]	Mi{MIC}Nuak[MI04438]
FBti0167031	FBti0167031	Gat	Mi{MIC}	1	-	60775 y[1]; Mi{MIC}Gat[MI04635]	Mi{MIC}Gat[MI04635]
FBti0167032	FBti0167032	dati	Mi{MIC}	1	-	60776 y[1]; Mi{MIC}dati[MI04667]	Mi{MIC}dati[MI04667]
FBti0167033	FBti0167033	hts	Mi{MIC}	1	-	60777 y[1] w[*]; Mi{MIC}hts[MI04685]	Mi{MIC}hts[MI04685]
FBti0167037	FBti0167037	-	Mi{MIC}	-1	-	60781 y[1] w[*]; Mi{MIC}MI05216	Mi{MIC}MI05216
FBti0167038	FBti0167038	wts	Mi{MIC}	1	-	60782 y[1] w[*]; Mi{MIC}wts[MI05380]	Mi{MIC}wts[MI05380]
FBti0167042	FBti0167042	Cadps	Mi{MIC}	-1	-	60787 y[1]; Mi{MIC}Cadps[MI05877]	Mi{MIC}Cadps[MI05877]
FBti0167047	FBti0167047	NfI	Mi{MIC}	1	-	60792 y[1]; Mi{MIC}NfI[MI06280]	Mi{MIC}NfI[MI06280]
FBti0167048	FBti0167048	Lst	Mi{MIC}	1	-	60793 y[1] w[*]; Mi{MIC}Lst[MI06290]	Mi{MIC}Lst[MI06290]
FBti0167049	FBti0167049	MED26	Mi{MIC}	-1	-	60794 y[1]; Mi{MIC}MED26[MI06305]/In(4)ci[D], ci[D] pan[ciD]	Mi{MIC}MED26[MI06305]
FBti0167051	FBti0167051	asRNA:CR44030	Mi{MIC}	1	-	60796 y[1]; Mi{MIC}asRNA:CR44030[MI06384]	Mi{MIC}asRNA:CR44030[MI06384]
FBti0167057	FBti0167057	CG9068	Mi{MIC}	1	-	60802 y[1] w[*]; Mi{MIC}CG9068[MI06839]/SM6a	Mi{MIC}CG9068[MI06839]
FBti0167059	FBti0167059	dpr7	Mi{MIC}	-1	-	60804 y[1]; Mi{MIC}dpr7[MI07186]	Mi{MIC}dpr7[MI07186]
FBti0167060	FBti0167060	CG12355	Mi{MIC}	1	-	60805 y[1] w[*]; Mi{MIC}CG12355[MI07349]	Mi{MIC}CG12355[MI07349]
FBti0167062	FBti0167062	PMCA	Mi{MIC}	1	-	60807 y[1]; Mi{MIC}PMCA[MI07667]	Mi{MIC}PMCA[MI07667]
FBti0167066	FBti0167066	Ccn <newline> CheB74a	Mi{MIC}	-1	-	60811 y[1] w[*]; Mi{MIC}Ccn[MI08179] CheB74a[MI08179]	Mi{MIC}Ccn[MI08179]
FBti0167067	FBti0167067	CG15465 <newline> rg	Mi{MIC}	-1	-	60812 y[1] w[*] Mi{MIC}rg[MI08300] CG15465[MI08300]/C(1)DX, y[1] w[1] f[1]	Mi{MIC}rg[MI08300]
FBti0167068	FBti0167068	RhoGAP102A	Mi{MIC}	1	-	60813 y[1]; Mi{MIC}RhoGAP102A[MI08332]	Mi{MIC}RhoGAP102A[MI08332]
FBti0167070	FBti0167070	CG33978	Mi{MIC}	-1	-	60815 y[1]; Mi{MIC}CG33978[MI08413]	Mi{MIC}CG33978[MI08413]
FBti0167073	FBti0167073	dao	Mi{MIC}	1	-	60818 y[1] w[*]; Mi{MIC}dao[MI08708]	Mi{MIC}dao[MI08708]
FBti0167075	FBti0167075	ey	Mi{MIC}	-1	-	60819 y[1]; Mi{MIC}ey[MI08729]	Mi{MIC}ey[MI08729]
FBti0167076	FBti0167076	AdamTS-A	Mi{MIC}	-1	-	60820 y[1] w[*]; Mi{MIC}AdamTS-A[MI09007]/TM6B, Tb[1]	Mi{MIC}AdamTS-A[MI09007]
FBti0167081	FBti0167081	Gyf	Mi{MIC}	1	-	60825 y[1]; Mi{MIC}Gyf[MI09405]	Mi{MIC}Gyf[MI09405]
FBti0167082	FBti0167082	Jon66Ci	Mi{MIC}	1	-	60826 y[1] w[*]; Mi{MIC}Jon66Ci[MI09442]	Mi{MIC}Jon66Ci[MI09442]
FBti0167083	FBti0167083	Ekar	Mi{MIC}	1	-	60827 y[1]; Mi{MIC}Ekar[MI09564]	Mi{MIC}Ekar[MI09564]
FBti0167085	FBti0167085	-	Mi{MIC}	-1	-	60829 y[1] w[*] Mi{MIC}MI09853	Mi{MIC}MI09853
FBti0167087	FBti0167087	Ank	Mi{MIC}	1	-	60831 y[1]; Mi{MIC}Ank[MI10114]	Mi{MIC}Ank[MI10114]
FBti0167089	FBti0167089	CG31999	Mi{MIC}	-1	-	-	Mi{MIC}CG31999[MI10232]
FBti0167095	FBti0167095	CG1674	Mi{MIC}	1	-	60839 y[1]; Mi{MIC}CG1674[MI10835]	Mi{MIC}CG1674[MI10835]
FBti0167096	FBti0167096	-	Mi{MIC}	1	-	60840 y[1]; Mi{MIC}MI10891	Mi{MIC}MI10891
FBti0167098	FBti0167098	Hcf	Mi{MIC}	1	-	60842 y[1]; Mi{MIC}Hcf[MI11162]	Mi{MIC}Hcf[MI11162]
FBti0167102	FBti0167102	fd102C	Mi{MIC}	-1	-	60846 y[1]; Mi{MIC}fd102C[MI11371]	Mi{MIC}fd102C[MI11371]
FBti0167106	FBti0167106	kirre	Mi{MIC}	-1	-	60850 y[1] w[*] Mi{MIC}kirre[MI11810]	Mi{MIC}kirre[MI11810]
FBti0167109	FBti0167109	Eph	Mi{MIC}	-1	-	60853 y[1]; Mi{MIC}Eph[MI12053]	Mi{MIC}Eph[MI12053]
FBti0167111	FBti0167111	Mur89F	Mi{MIC}	1	-	60855 y[1] w[*]; Mi{MIC}Mur89F[MI12192]	Mi{MIC}Mur89F[MI12192]
FBti0167113	FBti0167113	CG33521	Mi{MIC}	1	-	60857 y[1]; Mi{MIC}CG33521[MI13031]	Mi{MIC}CG33521[MI13031]
