#SUBMITTED ID	FBID_KEY	AFFECTED_GENES	INSERTED_ELEMENT	LOCATION_STRAND	NAME	STOCKS	SYMBOL
FBti0212993	FBti0212993	BI-1	TI{CRIMIC.TG4.2}	-1	-	91321 y[1] w[*]; TI{CRIMIC.TG4.2}BI-1[CR01835-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}BI-1[CR01835-TG4.2]
FBti0212999	FBti0212999	TrpRS-m	TI{CRIMIC.TG4.2}	1	-	91326 y[1] w[*]; TI{CRIMIC.TG4.2}TrpRS-m[CR01847-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}TrpRS-m[CR01847-TG4.2]
FBti0213477	FBti0213477	MBD-like	TI{CRIMIC.TG4.2}	1	-	91458 y[1] w[*]; TI{CRIMIC.TG4.2}MBD-like[CR02164-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}MBD-like[CR02164-TG4.2]
FBti0213497	FBti0213497	beat-Vb	TI{CRIMIC.TG4.1}	1	-	91477 y[1] w[*]; TI{CRIMIC.TG4.1}beat-Vb[CR02212-TG4.1]	TI{CRIMIC.TG4.1}beat-Vb[CR02212-TG4.1]
FBti0213498	FBti0213498	REPTOR-BP	TI{CRIMIC.TG4.0}	1	-	91478 y[1] w[*]; TI{CRIMIC.TG4.0}REPTOR-BP[CR02222-TG4.0]	TI{CRIMIC.TG4.0}REPTOR-BP[CR02222-TG4.0]
FBti0213504	FBti0213504	4E-T	TI{CRIMIC.TG4.1}	-1	-	91484 y[1] w[*]; TI{CRIMIC.TG4.1}4E-T[CR92248-TG4.1]	TI{CRIMIC.TG4.1}4E-T[CR92248-TG4.1]
FBti0213518	FBti0213518	Ge-1	TI{CRIMIC.TG4.1}	-1	-	91490 y[1] w[*]; TI{CRIMIC.TG4.1}Ge-1[CR02214-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Ge-1[CR02214-TG4.1]
FBti0213521	FBti0213521	yellow-h	TI{CRIMIC.TG4.0}	1	-	91493 y[1] w[*]; TI{CRIMIC.TG4.0}yellow-h[CR02253-TG4.0]	TI{CRIMIC.TG4.0}yellow-h[CR02253-TG4.0]
FBti0213527	FBti0213527	CG1648 <newline> lectin-46Ca	TI{CRIMIC.TG4.0}	1	-	91499 y[1] w[*]; TI{CRIMIC.TG4.0}lectin-46Ca[CR02279-TG4.0] CG1648[CR02279-TG4.0-X]	TI{CRIMIC.TG4.0}lectin-46Ca[CR02279-TG4.0]
FBti0213529	FBti0213529	Adgf-E	TI{CRIMIC.TG4.0}	-1	-	91501 y[1] w[*]; TI{CRIMIC.TG4.0}Adgf-E[CR02285-TG4.0]	TI{CRIMIC.TG4.0}Adgf-E[CR02285-TG4.0]
FBti0214892	FBti0214892	rho-5	TI{CRIMIC.TG4.0}	-1	-	92223 y[1] w[*]; TI{CRIMIC.TG4.0}rho-5[CR02355-TG4.0]/SM6a	TI{CRIMIC.TG4.0}rho-5[CR02355-TG4.0]
FBti0214916	FBti0214916	DnaJ-H	TI{CRIMIC.TG4.0}	-1	-	92247 y[1] w[*]; TI{CRIMIC.TG4.0}DnaJ-H[CR02397-TG4.0]/SM6a	TI{CRIMIC.TG4.0}DnaJ-H[CR02397-TG4.0]
FBti0216165	FBti0216165	Nrx-IV	TI{CRIMIC.TG4.1}	1	-	92654 y[1] w[*]; TI{CRIMIC.TG4.1}Nrx-IV[CR01640-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}Nrx-IV[CR01640-TG4.1]
FBti0216210	FBti0216210	iPLA2-VIA	TI{CRIMIC.TG4.1}	-1	-	-	TI{CRIMIC.TG4.1}iPLA2-VIA[CR70044-TG4.1]
FBti0216222	FBti0216222	Lsd-2	TI{CRIMIC.TG4.1}	-1	-	92708 y[1] w[*]; TI{CRIMIC.TG4.1}Lsd-2[CR70108-TG4.1]	TI{CRIMIC.TG4.1}Lsd-2[CR70108-TG4.1]
FBti0216948	FBti0216948	SmydA-3	TI{CRIMIC.TG4.2}	1	-	93354 y[1] w[*]; TI{CRIMIC.TG4.2}SmydA-3[CR02517-TG4.2]/SM6a	TI{CRIMIC.TG4.2}SmydA-3[CR02517-TG4.2]
FBti0216954	FBti0216954	unc-13	TI{CRIMIC.TG4.0}	-1	-	93360 y[1] w[*]; TI{CRIMIC.TG4.0}unc-13[CR02573-TG4.0]	TI{CRIMIC.TG4.0}unc-13[CR02573-TG4.0]
FBti0216956	FBti0216956	su(f)	TI{CRIMIC.TG4.0}	1	-	93362 y[1] w[*] TI{CRIMIC.TG4.0}su(f)[CR02575-TG4.0]	TI{CRIMIC.TG4.0}su(f)[CR02575-TG4.0]
FBti0216961	FBti0216961	PK2-R1	TI{CRIMIC.TG4.2}	1	-	93367 y[1] w[*]; TI{CRIMIC.TG4.2}PK2-R1[CR70168-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}PK2-R1[CR70168-TG4.2]
FBti0216963	FBti0216963	UQCR-C1	TI{CRIMIC.TG4.0}	1	-	93369 y[1] w[*]; TI{CRIMIC.TG4.0}UQCR-C1[CR70178-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}UQCR-C1[CR70178-TG4.0]
FBti0216975	FBti0216975	AspRS-m	TI{CRIMIC.TG4.1}	1	-	-	TI{CRIMIC.TG4.1}AspRS-m[CR02414-TG4.1]
FBti0216984	FBti0216984	rho-6	TI{CRIMIC.TG4.0}	-1	-	93298 w[*]; TI{CRIMIC.TG4.0}rho-6[CR60010-TG4.0]/CyO	TI{CRIMIC.TG4.0}rho-6[CR60010-TG4.0]
FBti0217128	FBti0217128	Hsc70-2	TI{CRIMIC.TG4.0}	1	-	93466 w[*]; TI{CRIMIC.TG4.0}Hsc70-2[CR60124-TG4.0]/TM3, Sb[1]	TI{CRIMIC.TG4.0}Hsc70-2[CR60124-TG4.0]
FBti0217143	FBti0217143	Hmt4-20	TI{CRIMIC.TG4.0}	-1	-	93481 y[1] TI{CRIMIC.TG4.0}Hmt4-20[CR60150-TG4.0] w[*]/FM7c	TI{CRIMIC.TG4.0}Hmt4-20[CR60150-TG4.0]
FBti0217154	FBti0217154	Adgf-C	TI{CRIMIC.TG4.1}	1	-	93492 w[*]; TI{CRIMIC.TG4.1}Adgf-C[CR60162-TG4.1]/TM3, Sb[1]	TI{CRIMIC.TG4.1}Adgf-C[CR60162-TG4.1]
FBti0217157	FBti0217157	PK1-R	TI{CRIMIC.TG4.1}	-1	-	93495 w[*]; TI{CRIMIC.TG4.1}PK1-R[CR60165-TG4.1]/TM3, Sb[1]	TI{CRIMIC.TG4.1}PK1-R[CR60165-TG4.1]
FBti0217166	FBti0217166	fdl <newline> s-cup	TI{CRIMIC.TG4.2}	1	-	93504 w[*]; TI{CRIMIC.TG4.2}s-cup[CR60176-TG4.2] fdl[CR60176-TG4.2]/CyO	TI{CRIMIC.TG4.2}s-cup[CR60176-TG4.2]
FBti0217185	FBti0217185	NK7.1	TI{CRIMIC.TG4.1}	-1	-	93523 w[*]; TI{CRIMIC.TG4.1}NK7.1[CR60200-TG4.1]/TM3, Sb[1]	TI{CRIMIC.TG4.1}NK7.1[CR60200-TG4.1]
FBti0217187	FBti0217187	SmydA-2	TI{CRIMIC.TG4.0}	-1	-	93525 w[*]; TI{CRIMIC.TG4.0}SmydA-2[CR60202-TG4.0]/TM3, Sb[1]	TI{CRIMIC.TG4.0}SmydA-2[CR60202-TG4.0]
FBti0217202	FBti0217202	PIG-T	TI{CRIMIC.TG4.1}	-1	-	93540 y[1] w[*] TI{CRIMIC.TG4.1}PIG-T[CR60223-TG4.1]/FM7c	TI{CRIMIC.TG4.1}PIG-T[CR60223-TG4.1]
FBti0217649	FBti0217649	side-II	TI{CRIMIC.TG4.1}	-1	-	93785 y[1] w[*]; TI{CRIMIC.TG4.1}side-II[CR02260-TG4.1]	TI{CRIMIC.TG4.1}side-II[CR02260-TG4.1]
FBti0217660	FBti0217660	Vha68-2	TI{CRIMIC.TG4.0}	1	-	93800 y[1] w[*]; TI{CRIMIC.TG4.0}Vha68-2[CR70212-TG4.0]/SM6a	TI{CRIMIC.TG4.0}Vha68-2[CR70212-TG4.0]
FBti0217682	FBti0217682	ND-49	TI{CRIMIC.TG4.1}	-1	-	93826 y[1] w[*]; TI{CRIMIC.TG4.1}ND-49[CR70284-TG4.1]/In(4)ci[D]	TI{CRIMIC.TG4.1}ND-49[CR70284-TG4.1]
FBti0217700	FBti0217700	PIG-S <newline> sud1	TI{CRIMIC.TG4.1}	-1	-	93784 y[1] w[*]; TI{CRIMIC.TG4.1}PIG-S[CR02160-TG4.1] sud1[CR02160-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}PIG-S[CR02160-TG4.1]
FBti0219156	FBti0219156	CG2533 <newline> rho-4	TI{CRIMIC.TG4.0}	1	-	93928 y[1] w[*] TI{CRIMIC.TG4.0}rho-4[CR02586-TG4.0] CG2533[CR02586-TG4.0-X]/FM7h	TI{CRIMIC.TG4.0}rho-4[CR02586-TG4.0]
FBti0219167	FBti0219167	par-6	TI{CRIMIC.TG4.0}	1	-	93938 y[1] w[*] TI{CRIMIC.TG4.0}par-6[CR02621-TG4.0]	TI{CRIMIC.TG4.0}par-6[CR02621-TG4.0]
FBti0219181	FBti0219181	Tbc1d8-9	TI{CRIMIC.TG4.2}	-1	-	93952 w[*]; TI{CRIMIC.TG4.2}Tbc1d8-9[CR60110-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}Tbc1d8-9[CR60110-TG4.2]
FBti0219194	FBti0219194	Gbs-70E	TI{CRIMIC.TG4.2}	-1	-	93965 w[*]; TI{CRIMIC.TG4.2}Gbs-70E[CR60243-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}Gbs-70E[CR60243-TG4.2]
FBti0219199	FBti0219199	yellow-f2	TI{CRIMIC.TG4.1}	-1	-	93970 w[*]; TI{CRIMIC.TG4.1}yellow-f2[CR60253-TG4.1]	TI{CRIMIC.TG4.1}yellow-f2[CR60253-TG4.1]
FBti0219204	FBti0219204	Dip-B	TI{CRIMIC.TG4.2}	1	-	93975 w[*]; TI{CRIMIC.TG4.2}Dip-B[CR60260-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}Dip-B[CR60260-TG4.2]
FBti0219210	FBti0219210	beat-Ia	TI{CRIMIC.TG4.1}	1	-	93981 w[*]; TI{CRIMIC.TG4.1}beat-Ia[CR60269-TG4.1]/CyO	TI{CRIMIC.TG4.1}beat-Ia[CR60269-TG4.1]
FBti0199438	FBti0199438	GABA-B-R3	TI{CRIMIC.TG4.0}	1	-	78976 y[1] w[*]; TI{CRIMIC.TG4.0}GABA-B-R3[CR00662-TG4.0]/SM6a	TI{CRIMIC.TG4.0}GABA-B-R3[CR00662-TG4.0]
FBti0199599	FBti0199599	l(2)gd1	TI{CRIMIC.TG4.2}	1	-	79273 y[1] w[*]; TI{CRIMIC.TG4.2}l(2)gd1[CR00494-TG4.2]	TI{CRIMIC.TG4.2}l(2)gd1[CR00494-TG4.2]
FBti0200566	FBti0200566	Su(var)205	TI{CRIMIC.TG4.1}	-1	-	-	TI{CRIMIC.TG4.1}Su(var)205[CR00476-TG4.1]
FBti0200584	FBti0200584	Su(z)12	TI{CRIMIC.TG4.1}	-1	-	-	TI{CRIMIC.TG4.1}Su(z)12[CR00557-TG4.1]
FBti0200644	FBti0200644	ref(2)P	TI{CRIMIC.TG4.1}	1	-	83186 y[1] w[*]; TI{CRIMIC.TG4.1}ref(2)P[CR00722-TG4.1]	TI{CRIMIC.TG4.1}ref(2)P[CR00722-TG4.1]
FBti0202720	FBti0202720	Unc-89	TI{CRIMIC.TG4.1}	-1	-	81168 y[1] w[*]; TI{CRIMIC.TG4.1}Unc-89[CR01060-TG4.1-X]	TI{CRIMIC.TG4.1}Unc-89[CR01060-TG4.1-X]
FBti0206851	FBti0206851	Cyt-b5-r	TI{CRIMIC.TG4.0}	-1	-	83207 y[1] w[*]; TI{CRIMIC.TG4.0}Cyt-b5-r[CR00946-TG4.0]	TI{CRIMIC.TG4.0}Cyt-b5-r[CR00946-TG4.0]
FBti0206864	FBti0206864	l(2)k05819	TI{CRIMIC.TG4.2}	1	-	83225 y[1] w[*]; TI{CRIMIC.TG4.2}l(2)k05819[CR00973-TG4.2]	TI{CRIMIC.TG4.2}l(2)k05819[CR00973-TG4.2]
FBti0206930	FBti0206930	l(2)37Cd	TI{CRIMIC.TG4.2}	1	-	83234 y[1] w[*]; TI{CRIMIC.TG4.2}l(2)37Cd[CR00982-TG4.2]/SM6a	TI{CRIMIC.TG4.2}l(2)37Cd[CR00982-TG4.2]
FBti0210470	FBti0210470	fs(1)h	TI{CRIMIC.TG4.0}	-1	-	86483 y[1] w[*] TI{CRIMIC.TG4.0}fs(1)h[CR01653-TG4.0]	TI{CRIMIC.TG4.0}fs(1)h[CR01653-TG4.0]
FBti0212965	FBti0212965	l(3)72Dp	TI{CRIMIC.TG4.2}	1	-	91293 y[1] w[*]; TI{CRIMIC.TG4.2}l(3)72Dp[CR01750-TG4.2]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.2}l(3)72Dp[CR01750-TG4.2]
FBti0212989	FBti0212989	l(3)72Dr	TI{CRIMIC.TG4.2}	1	-	91317 y[1] w[*]; TI{CRIMIC.TG4.2}l(3)72Dr[CR01830-TG4.2]	TI{CRIMIC.TG4.2}l(3)72Dr[CR01830-TG4.2]
FBti0213551	FBti0213551	l(2)03659	TI{CRIMIC.TG4.1}	1	-	91523 y[1] w[*]; TI{CRIMIC.TG4.1}l(2)03659[CR02420-TG4.1]/SM6a	TI{CRIMIC.TG4.1}l(2)03659[CR02420-TG4.1]
FBti0214395	FBti0214395	unc-13-4A	TI{CRIMIC.TG4.1}	-1	-	91525 y[1] w[*]; TI{CRIMIC.TG4.1}unc-13-4A[CR01734-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}unc-13-4A[CR01734-TG4.1]
FBti0214911	FBti0214911	ms(2)34Fe	TI{CRIMIC.TG4.0}	1	-	92242 y[1] w[*]; TI{CRIMIC.TG4.0}ms(2)34Fe[CR02390-TG4.0]/SM6a	TI{CRIMIC.TG4.0}ms(2)34Fe[CR02390-TG4.0]
FBti0216176	FBti0216176	l(2)05714	TI{CRIMIC.TG4.0}	-1	-	-	TI{CRIMIC.TG4.0}l(2)05714[CR02367-TG4.0]
FBti0216231	FBti0216231	Su(z)12	TI{CRIMIC.TG4.0}	-1	-	92717 y[1] w[*]; TI{CRIMIC.TG4.0}Su(z)12[CR70137-TG4.0]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.0}Su(z)12[CR70137-TG4.0]
FBti0219187	FBti0219187	l(3)mbn	TI{CRIMIC.TG4.2}	-1	-	93958 w[*]; TI{CRIMIC.TG4.2}l(3)mbn[CR60118-TG4.2]	TI{CRIMIC.TG4.2}l(3)mbn[CR60118-TG4.2]
FBti0199594	FBti0199594	Su(var)3-3	TI{CRIMIC.TG4.1}	1	-	79268 y[1] w[*]; TI{CRIMIC.TG4.1}Su(var)3-3[CR00478-TG4.1]/TM3, Sb[1] Ser[1]	TI{CRIMIC.TG4.1}Su(var)3-3[CR00478-TG4.1]
FBti0202694	FBti0202694	Su(var)2-HP2	TI{CRIMIC.TG4.1}	-1	-	81194 y[1] w[*]; TI{CRIMIC.TG4.1}Su(var)2-HP2[CR01150-TG4.1]/SM6a	TI{CRIMIC.TG4.1}Su(var)2-HP2[CR01150-TG4.1]
FBti0206943	FBti0206943	ND-51	TI{T-GEM.1}	-1	-	83166 y[1] w[*]; TI{T-GEM.1}ND-51[CR00277-TG4.1]/SM6a	TI{T-GEM.1}ND-51[CR00277-TG4.1]
FBti0206941	FBti0206941	babo	TI{T-GEM.1}	1	-	83164 y[1] w[*]; TI{T-GEM.1}babo[CR00274-TG4.1]/SM6a	TI{T-GEM.1}babo[CR00274-TG4.1]
FBti0206944	FBti0206944	Ocrl	TI{T-GEM.0}	1	-	83167 y[1] TI{T-GEM.0}Ocrl[CR00278-TG4.0] w[*]/FM7a	TI{T-GEM.0}Ocrl[CR00278-TG4.0]
FBti0206942	FBti0206942	Cks85A <newline> TMEM216	TI{T-GEM.1}	1	-	83165 y[1] w[*]; TI{T-GEM.1}TMEM216[CR00276-TG4.1] Cks85A[CR00276-TG4.1-X]	TI{T-GEM.1}TMEM216[CR00276-TG4.1]
FBti0206940	FBti0206940	alpha-Spec	TI{T-GEM.2}	-1	-	86508 y[1] w[*]; TI{T-GEM.2}α-Spec[CR00273-TG4.2]/TM3 Sb[1] Ser[1]	TI{T-GEM.2}alpha-Spec[CR00273-TG4.2]
FBti0216240	FBti0216240	Trpgamma	TI{T-GEM.2}	-1	-	92696 y[1] w[*]; TI{T-GEM.2}Trpγ[CR70048-TG4.2]/SM6a	TI{T-GEM.2}Trpgamma[CR70048-TG4.2]
FBti0131799	FBti0131799	CG31975 <newline> ND-15 <newline> ovm	Mi{MIC}	-1	-	33166 y[1] w[*]; Mi{MIC}CG31975[MI02151]	Mi{MIC}CG31975[MI02151]
FBti0132644	FBti0132644	timeout <newline> 2mit <newline> lncRNA:CR45109	Mi{MIC}	1	-	34219 y[1] w[*]; Mi{MIC}timeout[MI01601]/TM3, Sb[1] Ser[1]	Mi{MIC}timeout[MI01601]
FBti0147319	FBti0147319	Hr3 <newline> CG12912 <newline> CG46321	Mi{MIC}	-1	-	38180 y[1] w[*]; Mi{MIC}Hr3[MI04877]/SM6a	Mi{MIC}Hr3[MI04877]
FBti0148203	FBti0148203	svp <newline> CG44037 <newline> CG44038	Mi{MIC}	1	-	40745 y[1] w[*]; Mi{MIC}svp[MI02795]	Mi{MIC}svp[MI02795]
FBti0129400	FBti0129400	CG8858 <newline> Cyp6t3	Mi{MIC}	-1	-	31021 y[1] w[*]; Mi{MIC}CG8858[MI00482]/CyO	Mi{MIC}CG8858[MI00482]
FBti0131521	FBti0131521	CG33144 <newline> lncRNA:CR43605	Mi{MIC}	1	-	32747 y[1] w[*]; Mi{MIC}CG33144[MI01334]	Mi{MIC}CG33144[MI01334]
FBti0131569	FBti0131569	GluRIIE <newline> Lrrk	Mi{MIC}	1	-	32794 y[1] w[*]; Mi{MIC}GluRIIE[MI01886]/TM3, Sb[1] Ser[1]	Mi{MIC}GluRIIE[MI01886]
FBti0131592	FBti0131592	Zw <newline> asRNA:CR44512	Mi{MIC}	-1	-	32817 y[1] w[*] Mi{MIC}Zw[MI02028]	Mi{MIC}Zw[MI02028]
FBti0131594	FBti0131594	Lar <newline> CG46244	Mi{MIC}	-1	-	32819 y[1] w[*]; Mi{MIC}Lar[MI02058]	Mi{MIC}Lar[MI02058]
FBti0131600	FBti0131600	Cyp6d2 <newline> nsr	Mi{MIC}	-1	-	32825 y[1] w[*]; Mi{MIC}Cyp6d2[MI02085]/SM6a	Mi{MIC}Cyp6d2[MI02085]
FBti0131758	FBti0131758	CG14301 <newline> qin	Mi{MIC}	-1	-	33126 y[1] w[*]; Mi{MIC}CG14301[MI01538]	Mi{MIC}CG14301[MI01538]
FBti0131785	FBti0131785	CG11037 <newline> CG10588	Mi{MIC}	-1	-	33153 y[1] w[*]; Mi{MIC}CG11037[MI01912]/TM3, Sb[1] Ser[1]	Mi{MIC}CG11037[MI01912]
FBti0132544	FBti0132544	SpdS <newline> asRNA:CR45053	Mi{MIC}	1	-	34119 y[1] w[*]; Mi{MIC}SpdS[MI00898]/TM3, Sb[1] Ser[1]	Mi{MIC}SpdS[MI00898]
FBti0132576	FBti0132576	Sol1 <newline> CG33098	Mi{MIC}	-1	-	34151 y[1] w[*]; Mi{MIC}Sol1[MI01130]	Mi{MIC}Sol1[MI01130]
FBti0132596	FBti0132596	CG6424 <newline> CG46315	Mi{MIC}	-1	-	34171 y[1] w[*]; Mi{MIC}CG6424[MI01261]/CyO	Mi{MIC}CG6424[MI01261]
FBti0132638	FBti0132638	BicC <newline> CG45084	Mi{MIC}	-1	-	34213 y[1] w[*]; Mi{MIC}BicC[MI01569]	Mi{MIC}BicC[MI01569]
FBti0132657	FBti0132657	CG7882 <newline> asRNA:CR46269	Mi{MIC}	1	-	34231 y[1] w[*]; Mi{MIC}CG7882[MI01658]	Mi{MIC}CG7882[MI01658]
FBti0132701	FBti0132701	Syp <newline> CG31195	Mi{MIC}	-1	-	34275 y[1] w[*]; Mi{MIC}Syp[MI02101]/TM3, Sb[1] Ser[1]	Mi{MIC}Syp[MI02101]
FBti0132703	FBti0132703	Brf <newline> lute	Mi{MIC}	1	-	34277 y[1] w[*]; Mi{MIC}Brf[MI02107]/TM3, Sb[1] Ser[1]	Mi{MIC}Brf[MI02107]
FBti0132728	FBti0132728	SLO2 <newline> CG43396	Mi{MIC}	-1	-	34302 y[1] w[*]; Mi{MIC}SLO2[MI02239]	Mi{MIC}SLO2[MI02239]
FBti0132739	FBti0132739	spz <newline> CG43935	Mi{MIC}	-1	-	34313 y[1] w[*]; Mi{MIC}spz[MI02318]	Mi{MIC}spz[MI02318]
FBti0132745	FBti0132745	sif <newline> CG46320	Mi{MIC}	-1	-	35834 y[1] w[*]; Mi{MIC}sif[MI02376]/TM3, Sb[1] Ser[1]	Mi{MIC}sif[MI02376]
FBti0139979	FBti0139979	ovo <newline> lncRNA:CR44833	Mi{MIC}	-1	-	34411 y[1] w[*] Mi{MIC}ovo[MI01236]	Mi{MIC}ovo[MI01236]
FBti0139987	FBti0139987	Tpst <newline> CG46311	Mi{MIC}	-1	-	34418 y[1] w[*] Mi{MIC}Tpst[MI01280]	Mi{MIC}Tpst[MI01280]
FBti0139999	FBti0139999	Or10a <newline> Gr10a	Mi{MIC}	1	-	34430 y[1] w[*] Mi{MIC}Or10a[MI01418]	Mi{MIC}Or10a[MI01418]
FBti0140029	FBti0140029	CG34030 <newline> CG8641	Mi{MIC}	1	-	34459 y[1] w[*]; Mi{MIC}CG34030[MI02062]	Mi{MIC}CG34030[MI02062]
FBti0140044	FBti0140044	mub <newline> lncRNA:CR43878	Mi{MIC}	-1	-	34474 y[1] w[*]; Mi{MIC}mub[MI02309]	Mi{MIC}mub[MI02309]
FBti0140046	FBti0140046	Mf <newline> Gyc88E	Mi{MIC}	-1	-	34476 y[1] w[*]; Mi{MIC}Mf[MI02345]/TM3, Sb[1] Ser[1]	Mi{MIC}Mf[MI02345]
FBti0141058	FBti0141058	loco <newline> lncRNA:CR43475	Mi{MIC}	1	-	35101 y[1] w[*]; Mi{MIC}loco[MI01263]	Mi{MIC}loco[MI01263]
FBti0141082	FBti0141082	Mf <newline> Gyc88E	Mi{MIC}	1	-	35075 y[1] w[*]; Mi{MIC}Mf[MI01975]/TM3, Sb[1] Ser[1]	Mi{MIC}Mf[MI01975]
FBti0143008	FBti0143008	Ctns <newline> asRNA:CR46089	Mi{MIC}	1	-	35951 y[1] w[*]; Mi{MIC}Ctns[MI01856]	Mi{MIC}Ctns[MI01856]
FBti0143010	FBti0143010	CG32204 <newline> CG43049	Mi{MIC}	-1	-	35856 y[1] w[*]; Mi{MIC}CG32204[MI01871]	Mi{MIC}CG32204[MI01871]
FBti0143030	FBti0143030	CG32373 <newline> Snmp2	Mi{MIC}	-1	-	35971 y[1] w[*]; Mi{MIC}CG32373[MI02149]	Mi{MIC}CG32373[MI02149]
FBti0143031	FBti0143031	Lar <newline> CG46244	Mi{MIC}	1	-	35972 y[1] w[*]; Mi{MIC}Lar[MI02154]/SM6a	Mi{MIC}Lar[MI02154]
FBti0143041	FBti0143041	CG17191 <newline> RYa-R	Mi{MIC}	-1	-	35980 y[1] w[*]; Mi{MIC}CG17191[MI02435]/TM3, Sb[1] Ser[1]	Mi{MIC}CG17191[MI02435]
FBti0143043	FBti0143043	alpha-Est3 <newline> asRNA:CR46128	Mi{MIC}	-1	-	35982 y[1] w[*]; Mi{MIC}α-Est3[MI02439]	Mi{MIC}alpha-Est3[MI02439]
FBti0143073	FBti0143073	Ada2b <newline> PolI	Mi{MIC}	1	-	35869 y[1] w[*]; Mi{MIC}Ada2b[MI02565]/TM3, Sb[1] Ser[1]	Mi{MIC}Ada2b[MI02565]
FBti0143101	FBti0143101	CG32053 <newline> dpr6	Mi{MIC}	1	-	36024 y[1] w[*]; Mi{MIC}CG32053[MI02656]	Mi{MIC}CG32053[MI02656]
FBti0143113	FBti0143113	ftz-f1 <newline> lncRNA:CR45939	Mi{MIC}	-1	-	35880 y[1] w[*]; Mi{MIC}ftz-f1[MI02702]	Mi{MIC}ftz-f1[MI02702]
FBti0143120	FBti0143120	SuUR <newline> CG45101	Mi{MIC}	-1	-	36036 y[1] w[*]; Mi{MIC}SuUR[MI02726]	Mi{MIC}SuUR[MI02726]
FBti0143159	FBti0143159	CG32373 <newline> Ank2 <newline> CG44195	Mi{MIC}	1	-	36140 y[1] w[*]; Mi{MIC}Ank2[MI01704] CG32373[MI01704]	Mi{MIC}Ank2[MI01704]
FBti0143163	FBti0143163	CG32373 <newline> Ank2 <newline> CG44195	Mi{MIC}	1	-	36144 y[1] w[*]; Mi{MIC}Ank2[MI02275] CG32373[MI02275]	Mi{MIC}Ank2[MI02275]
FBti0143170	FBti0143170	RhoU <newline> asRNA:CR44894	Mi{MIC}	-1	-	36251 y[1] w[*] Mi{MIC}RhoU[MI02780]	Mi{MIC}RhoU[MI02780]
FBti0143174	FBti0143174	CG33543 <newline> asRNA:CR43464	Mi{MIC}	1	-	35901 y[1] w[*]; Mi{MIC}CG33543[MI02791]/CyO	Mi{MIC}CG33543[MI02791]
FBti0143216	FBti0143216	Lasp <newline> CG43954	Mi{MIC}	-1	-	36169 y[1] w[*]; Mi{MIC}Lasp[MI02943]	Mi{MIC}Lasp[MI02943]
FBti0143230	FBti0143230	CG7341 <newline> CG32195	Mi{MIC}	1	-	36259 y[1] w[*]; Mi{MIC}CG7341[MI03002]	Mi{MIC}CG7341[MI03002]
FBti0143245	FBti0143245	cysu <newline> lncRNA:CR46053	Mi{MIC}	1	-	36185 y[1] w[*]; Mi{MIC}cysu[MI03057]/TM3, Sb[1] Ser[1]	Mi{MIC}cysu[MI03057]
FBti0143268	FBti0143268	Ssl2 <newline> asRNA:CR45044	Mi{MIC}	-1	-	36207 y[1] w[*]; Mi{MIC}Ssl2[MI03153]	Mi{MIC}Ssl2[MI03153]
FBti0143273	FBti0143273	CG1074 <newline> asRNA:CR46138	Mi{MIC}	1	-	36210 y[1] w[*]; Mi{MIC}CG1074[MI03161]/TM3, Sb[1] Ser[1]	Mi{MIC}CG1074[MI03161]
FBti0143309	FBti0143309	nwk <newline> mir-4940	Mi{MIC}	-1	-	36265 y[1] w[*]; Mi{MIC}nwk[MI03397]	Mi{MIC}nwk[MI03397]
FBti0143321	FBti0143321	kermit <newline> Lpin	Mi{MIC}	1	-	36245 y[1] w[*]; Mi{MIC}kermit[MI03511]/SM6a	Mi{MIC}kermit[MI03511]
FBti0145185	FBti0145185	CG13739 <newline> CG13954	Mi{MIC}	-1	-	36436 y[1] w[*]; Mi{MIC}CG13739[MI02861]	Mi{MIC}CG13739[MI02861]
FBti0145189	FBti0145189	Nmdar2 <newline> inc	Mi{MIC}	-1	-	-	Mi{MIC}Nmdar2[MI03069]
FBti0145226	FBti0145226	CG31077 <newline> RYa-R	Mi{MIC}	1	-	36396 y[1] w[*]; Mi{MIC}CG31077[MI03855]	Mi{MIC}CG31077[MI03855]
FBti0145257	FBti0145257	cv-c <newline> mir-2281	Mi{MIC}	-1	-	36999 y[1] w[*]; Mi{MIC}cv-c[MI03552]/TM3, Sb[1] Ser[1]	Mi{MIC}cv-c[MI03552]
